time, instructions, freed, alive, gc_latency (us)
6200000, 1705221, 2290642, 95697, 1077744
6210000, 1682115, 2046420, 100439, 940605
6220000, 1707437, 2310749, 82456, 1078196
6230000, 1699051, 2057590, 95435, 934847
6240000, 1712563, 2277390, 93312, 1075954
6250000, 1693584, 2079964, 100628, 967838
6260000, 1716290, 2256714, 95312, 1048883
6270000, 1680491, 2093243, 100721, 959055
6280000, 1718781, 2234139, 95662, 1009926
6290000, 1704790, 2152085, 100739, 977042
6300000, 1716897, 2198950, 90569, 1023029
6310000, 1698003, 2180823, 95665, 984569
6320000, 1718597, 2174724, 91679, 988085
6330000, 1680487, 2172887, 100841, 991325
6340000, 1718906, 2174899, 92987, 988744
6350000, 1706940, 2214669, 100816, 994097
6360000, 1715140, 2160684, 94255, 1016188
6370000, 1696521, 2208863, 100904, 993614
6380000, 1722059, 2166816, 89779, 1000731
6390000, 1674099, 2187064, 95770, 997147
6400000, 1723693, 2152695, 95245, 990110
6410000, 1703004, 2232338, 100888, 1008098
6420000, 1716866, 2139456, 95535, 1003997
6430000, 1698380, 2235768, 100901, 1012225
6440000, 1724533, 2139537, 95639, 980688
6450000, 1669234, 2205961, 100873, 997849
6460000, 1726281, 2140921, 90552, 985205
6470000, 1699874, 2253588, 95744, 1008656
6480000, 1717542, 2109822, 95720, 993558
6490000, 1693846, 2254703, 100864, 1013119
6500000, 1727305, 2118311, 95718, 977274
6510000, 1675117, 2235387, 100861, 1018311
6520000, 1725283, 2112269, 95717, 980994
6530000, 1689867, 2253184, 100864, 1035105
6540000, 1711557, 2096783, 90586, 987636
6550000, 1698951, 2268176, 95766, 1056844
6560000, 1714301, 2084337, 95706, 965356
6570000, 1675081, 2244474, 100872, 1032180
6580000, 1717938, 2090312, 95703, 958590
6590000, 1699439, 2277344, 100864, 1068181
6600000, 1700539, 2070441, 96094, 976891
6610000, 1700805, 2278299, 100850, 1053899
6620000, 1711640, 2097644, 91856, 999275
6630000, 1673000, 2235951, 95766, 1017270
6640000, 1716511, 2098236, 97475, 970629
6650000, 1704655, 2268845, 100886, 1070486
6660000, 1694539, 2083663, 97949, 989049
6670000, 1702541, 2259359, 100852, 1053284
6680000, 1700526, 2098741, 98448, 998846
6690000, 1674568, 2218485, 100851, 1009705
6700000, 1712591, 2122735, 93675, 976843
6710000, 1705026, 2258471, 100506, 1051577
6720000, 1696155, 2091854, 99073, 984590
6730000, 1703089, 2284938, 88116, 1063861
6740000, 1706326, 2081489, 99491, 956580
6750000, 1683154, 2260263, 92182, 1027528
6760000, 1710080, 2084573, 99637, 955190
6770000, 1710948, 2307752, 90166, 1071073
6780000, 1703549, 2071272, 94838, 973408
6790000, 1706659, 2295452, 95706, 1067595
6800000, 1705288, 2069374, 100119, 967534
6810000, 1677967, 2263687, 95706, 1067813
6820000, 1707681, 2070477, 100278, 971487
6830000, 1701043, 2292947, 95702, 1078188
6840000, 1695868, 2057336, 100390, 987351
6850000, 1696843, 2284272, 90578, 1073595
6860000, 1700938, 2071564, 95350, 960468
6870000, 1680756, 2268402, 86164, 1061003
6880000, 1701383, 2055880, 100552, 955225
6890000, 1708803, 2283670, 92624, 1065781
6900000, 1699843, 2082128, 100620, 978518
6910000, 1712546, 2256922, 95130, 1057104
6920000, 1700588, 2114708, 100711, 969670
6930000, 1691140, 2211957, 90433, 1009226
6940000, 1710922, 2149812, 95649, 977567
6950000, 1719571, 2197999, 95691, 1000341
6960000, 1697754, 2174613, 100802, 1010617
6970000, 1715209, 2176955, 91187, 996232
6980000, 1702030, 2200288, 100815, 1006151
6990000, 1693366, 2142520, 92512, 993268
7000000, 1703511, 2207266, 100812, 995022
7010000, 1722935, 2178596, 88867, 1004160
7020000, 1693367, 2202627, 95718, 1015005
7030000, 1721485, 2158439, 94744, 981753
7040000, 1701772, 2222165, 100853, 1018812
7050000, 1695386, 2122127, 95080, 975856
7060000, 1706522, 2234480, 100866, 1008337
7070000, 1720049, 2145761, 95486, 985137
7080000, 1694607, 2228503, 100866, 1016290
7090000, 1726483, 2149613, 90509, 983790
7100000, 1703118, 2249955, 95748, 1019825
7110000, 1699678, 2095585, 95666, 967794
7120000, 1703555, 2257332, 100869, 1028458
7130000, 1717912, 2116187, 95721, 977271
7140000, 1690601, 2249591, 100854, 1043877
7150000, 1718098, 2108156, 95719, 975992
7160000, 1697242, 2262220, 100847, 1066189
7170000, 1689995, 2074490, 90607, 967213
7180000, 1701412, 2267344, 95768, 1070214
7190000, 1708198, 2084305, 95705, 964421
7200000, 1693021, 2259252, 100846, 1083364
7210000, 1707013, 2083494, 95705, 958557
7220000, 1702213, 2274242, 100879, 1071136
7230000, 1690958, 2060804, 95705, 964793
7240000, 1699090, 2273715, 100853, 1064054
7250000, 1714927, 2089670, 90586, 958630
7260000, 1695669, 2275123, 95733, 1073373
7270000, 1709072, 2079598, 96514, 952837
7280000, 1701442, 2275103, 100865, 1067470
7290000, 1682029, 2055829, 96937, 963124
7300000, 1706085, 2276483, 100888, 1054567
7310000, 1711144, 2100421, 97760, 998214
7320000, 1693389, 2251524, 100865, 1081410
7330000, 1697956, 2095337, 93066, 961749
7340000, 1705766, 2261084, 95732, 1042990
7350000, 1682394, 2071479, 98456, 964052
7360000, 1701919, 2253688, 100889, 1052502
7370000, 1699080, 2100862, 98900, 1003765
7380000, 1688921, 2241174, 100802, 1070533
7390000, 1698085, 2094950, 99074, 967049
7400000, 1703274, 2290292, 83029, 1070058
7410000, 1677197, 2042166, 94138, 943668
7420000, 1715704, 2299662, 92560, 1070452
7430000, 1702494, 2073803, 99619, 953164
7440000, 1700382, 2287188, 94912, 1093164
7450000, 1698457, 2065184, 99886, 948551
7460000, 1711620, 2306369, 95601, 1067137
7470000, 1681969, 2038538, 99987, 951817
7480000, 1708905, 2310465, 90590, 1069874
7490000, 1702107, 2063306, 95095, 950558
7500000, 1699805, 2289100, 95702, 1090949
7510000, 1701335, 2060908, 100324, 946782
7520000, 1708052, 2294646, 95698, 1079557
7530000, 1674924, 2035512, 100464, 950871
7540000, 1708122, 2311112, 86161, 1088551
7550000, 1699100, 2052504, 100574, 940662
7560000, 1703749, 2286090, 86833, 1098566
7570000, 1697995, 2075199, 95474, 952880
7580000, 1710134, 2255621, 94814, 1053118
7590000, 1674598, 2071875, 100668, 955964
7600000, 1720329, 2252433, 95484, 1023042
7610000, 1707723, 2139455, 100734, 968527
7620000, 1716397, 2208289, 95691, 1029151
7630000, 1700935, 2169359, 100768, 987508
7640000, 1722251, 2192470, 85812, 994449
7650000, 1678711, 2167650, 95664, 970892
7660000, 1726569, 2182163, 92549, 990972
7670000, 1703536, 2207513, 100801, 983338
7680000, 1720155, 2169568, 93975, 1005666
7690000, 1704425, 2217373, 100853, 1009283
7700000, 1719695, 2159831, 94810, 981491
7710000, 1678867, 2191814, 100905, 999098
7720000, 1723176, 2163298, 90054, 987162
7730000, 1703289, 2231553, 95759, 992093
7740000, 1720736, 2140011, 95522, 998296
7750000, 1697947, 2234403, 100901, 1016832
7760000, 1720978, 2135833, 95628, 983779
7770000, 1672359, 2208399, 100913, 1009496
7780000, 1722824, 2132525, 95665, 978927
7790000, 1695053, 2245250, 100855, 1021457
7800000, 1715450, 2119624, 90597, 1002748
7810000, 1692840, 2250559, 95747, 1011393
7820000, 1721300, 2108496, 95719, 971342
7830000, 1672818, 2231773, 100907, 1002822
7840000, 1728264, 2116566, 95720, 985185
7850000, 1692489, 2256479, 100849, 1015846
7860000, 1709720, 2091522, 95707, 990513
7870000, 1694619, 2260592, 100859, 1064961
7880000, 1715218, 2098000, 90585, 969662
7890000, 1673256, 2239565, 95726, 1005354
7900000, 1726103, 2097000, 95705, 961128
7910000, 1703712, 2280207, 100846, 1059559
7920000, 1706575, 2075272, 95853, 978750
7930000, 1700568, 2280203, 100888, 1057310
7940000, 1707061, 2083750, 96682, 967528
7950000, 1677221, 2243997, 100854, 1055984
7960000, 1713040, 2101120, 92107, 1003284
7970000, 1693236, 2258324, 95767, 1056786
7980000, 1699930, 2080620, 97663, 980918
7990000, 1705598, 2267305, 100887, 1058367
8000000, 1706320, 2102403, 98315, 1011216
8010000, 1671644, 2217397, 100878, 1016136
8020000, 1713262, 2115462, 98543, 988732
8030000, 1698871, 2249048, 100842, 1056218
8040000, 1699271, 2106617, 93774, 1005831
8050000, 1693591, 2243889, 100804, 1021142
8060000, 1712332, 2112208, 99283, 980015
8070000, 1681099, 2255081, 88328, 1052339
8080000, 1709265, 2084827, 99498, 966161
8090000, 1705844, 2292976, 93833, 1069398
8100000, 1698543, 2066382, 99733, 978981
8110000, 1703533, 2298075, 90197, 1070082
8120000, 1705328, 2072533, 94818, 967032
8130000, 1680222, 2258012, 95545, 1057369
8140000, 1710799, 2077667, 100062, 957778
8150000, 1708201, 2305786, 95708, 1072521
8160000, 1697919, 2055422, 100242, 972905
8170000, 1699361, 2290526, 95699, 1069975
8180000, 1702716, 2065772, 100393, 956970
8190000, 1680801, 2264648, 90581, 1072744
8200000, 1705361, 2075123, 95373, 950723
8210000, 1708471, 2296081, 89224, 1063949
8220000, 1697401, 2060127, 100539, 970524
8230000, 1711978, 2277650, 93748, 1061307
8240000, 1703888, 2097427, 100671, 973001
8250000, 1684660, 2221872, 95004, 1014043
8260000, 1711802, 2126892, 100734, 973582
8270000, 1720575, 2232527, 90575, 1013741
8280000, 1701499, 2155868, 95637, 1018101
8290000, 1714965, 2180933, 95689, 991894
8300000, 1705444, 2195164, 100811, 992289
8310000, 1695657, 2149398, 91415, 985599
8320000, 1710233, 2211801, 100803, 989164
8330000, 1720164, 2173870, 93433, 992714
8340000, 1698571, 2205217, 100839, 1058669
8350000, 1709428, 2157360, 89223, 995693
8360000, 1702820, 2217482, 95746, 1003970
8370000, 1697979, 2125598, 94809, 980484
8380000, 1706251, 2228413, 100904, 1002161
8390000, 1725761, 2158040, 95360, 986701
8400000, 1699844, 2230394, 100864, 1035167
8410000, 1719643, 2140335, 95586, 985733
8420000, 1700488, 2240348, 100856, 1005731
8430000, 1698385, 2110136, 90509, 979088
8440000, 1703239, 2250477, 95746, 1005170
8450000, 1722289, 2122173, 95704, 981388
8460000, 1690557, 2243247, 100890, 1024206
8470000, 1723726, 2120895, 95721, 983006
8480000, 1697808, 2261773, 100864, 1044876
8490000, 1699916, 2082047, 95719, 961521
8500000, 1704349, 2270762, 100849, 1067908
8510000, 1712874, 2102091, 90601, 1003675
8520000, 1683454, 2245185, 95769, 1040677
8530000, 1720874, 2096682, 95707, 959440
8540000, 1701769, 2272068, 100854, 1063633
8550000, 1690373, 2061261, 95706, 963532
8560000, 1701506, 2274851, 100864, 1071462
8570000, 1709446, 2079585, 95706, 963096
8580000, 1694025, 2270616, 100851, 1085012
8590000, 1708497, 2084551, 90960, 962562
8600000, 1704339, 2282578, 95747, 1064502
8610000, 1684285, 2049922, 96601, 962599
8620000, 1707042, 2281012, 100855, 1073745
8630000, 1701891, 2083854, 97335, 964561
8640000, 1697725, 2261714, 100890, 1080996
8650000, 1704619, 2094224, 97872, 965303
8660000, 1708793, 2268050, 100882, 1070095
8670000, 1681222, 2076857, 93129, 973003
8680000, 1708761, 2264416, 95741, 1051788
8690000, 1703212, 2099814, 98744, 1002653
8700000, 1692071, 2243877, 100803, 1068868
8710000, 1698623, 2096519, 98990, 967761
8720000, 1704054, 2285539, 86548, 1070187
8730000, 1676300, 2040559, 99171, 943267
8740000, 1711089, 2302299, 86013, 1077281
8750000, 1699425, 2070346, 94457, 968072
8760000, 1697473, 2276642, 94060, 1072932
8770000, 1703818, 2073457, 99753, 956183
8780000, 1709354, 2301696, 95437, 1069486
8790000, 1684890, 2043292, 99970, 952781
8800000, 1709645, 2304809, 95707, 1076757
8810000, 1703687, 2066355, 100126, 959863
8820000, 1695665, 2294164, 90587, 1096484
8830000, 1698526, 2056272, 95110, 965687
8840000, 1702979, 2288329, 95702, 1072737
8850000, 1676961, 2032317, 100368, 958214
8860000, 1706234, 2292365, 95699, 1071890
8870000, 1705308, 2076766, 100473, 957134
8880000, 1703249, 2292358, 89560, 1084873
8890000, 1702156, 2067748, 100611, 943389
8900000, 1720467, 2285861, 89244, 1065140
8910000, 1676218, 2067807, 95505, 954464
8920000, 1720787, 2253135, 95437, 1029010
8930000, 1705366, 2130762, 100729, 964917
8940000, 1712643, 2211908, 95692, 1025264
8950000, 1705104, 2165071, 100766, 980129
8960000, 1721476, 2185323, 95689, 1009035
8970000, 1676227, 2165078, 100767, 990253
8980000, 1722881, 2189640, 86824, 998753
8990000, 1701592, 2201694, 95703, 1014751
9000000, 1710078, 2155140, 93384, 1013089
9010000, 1699962, 2206258, 100839, 988928
9020000, 1722007, 2167789, 94410, 992696
9030000, 1676204, 2182353, 100870, 989182
9040000, 1729612, 2171715, 94919, 990556
9050000, 1703873, 2226942, 100892, 1006371
9060000, 1716161, 2149499, 90248, 1013514
9070000, 1697736, 2227259, 95743, 1003123
9080000, 1723679, 2140231, 95584, 984415
9090000, 1674157, 2204760, 100903, 998991
9100000, 1721186, 2136013, 95632, 982690
9110000, 1699264, 2244665, 100857, 1014752
9120000, 1716175, 2120443, 95698, 995744
9130000, 1696346, 2249010, 100907, 1011434
9140000, 1724043, 2127114, 90602, 984814
9150000, 1667072, 2218750, 95739, 1000620
9160000, 1728015, 2116625, 95720, 979038
9170000, 1698377, 2263210, 100852, 1049354
9180000, 1713000, 2096940, 95728, 990365
9190000, 1699148, 2264012, 100889, 1053641
9200000, 1717657, 2098391, 95708, 1007633
9210000, 1667783, 2230209, 100855, 1008878
9220000, 1726611, 2110632, 90587, 976066
9230000, 1699012, 2271529, 95743, 1066044
9240000, 1707215, 2072284, 95706, 972422
9250000, 1699838, 2276815, 100860, 1067942
9260000, 1714984, 2088140, 96167, 960429
9270000, 1675832, 2247067, 100863, 1068419
9280000, 1710207, 2086966, 96640, 968537
9290000, 1705466, 2278574, 100868, 1059256
9300000, 1703425, 2090985, 92249, 987582
9310000, 1701730, 2266153, 95732, 1063389
9320000, 1707961, 2094529, 97967, 963828
9330000, 1681767, 2233758, 100854, 1033985
9340000, 1710350, 2108100, 98359, 986146
9350000, 1703508, 2256817, 100872, 1049622
9360000, 1696165, 2095273, 98747, 984212
9370000, 1704674, 2262407, 100805, 1059107
9380000, 1704723, 2107916, 94049, 969808
9390000, 1678483, 2244894, 84239, 1018316
9400000, 1717548, 2097244, 99460, 977433
9410000, 1706030, 2292203, 93099, 1062210
9420000, 1701614, 2071298, 99633, 969647
9430000, 1704758, 2293725, 95246, 1065195
9440000, 1707170, 2075272, 99896, 972313
9450000, 1678792, 2265395, 90393, 1060160
9460000, 1709063, 2075745, 94891, 957190
9470000, 1707613, 2298767, 95709, 1071779
9480000, 1701552, 2061229, 100199, 978422
9490000, 1703903, 2297657, 95705, 1076102
9500000, 1704707, 2066935, 100391, 954801
9510000, 1682611, 2262354, 95704, 1066517
9520000, 1699214, 2065427, 100451, 970512
9530000, 1699133, 2302878, 81357, 1075893
9540000, 1698692, 2051929, 95418, 961378
9550000, 1716360, 2286488, 92965, 1061791
9560000, 1705163, 2090436, 100659, 956463
9570000, 1691191, 2235396, 94755, 1021048
9580000, 1709689, 2118492, 100731, 963516
9590000, 1719420, 2233267, 95666, 1016298
9600000, 1704733, 2152351, 100801, 1002595
9610000, 1714991, 2197052, 90572, 1006808
9620000, 1704316, 2187378, 95653, 980260
9630000, 1697699, 2148081, 91021, 991680
9640000, 1708465, 2207646, 100797, 1005662
9650000, 1717296, 2172005, 93108, 995119
9660000, 1700184, 2204645, 100805, 1017447
9670000, 1718916, 2165791, 94246, 990794
9680000, 1706543, 2221235, 100865, 991269
9690000, 1700577, 2139420, 89660, 985750
9700000, 1708948, 2231554, 95758, 1001434
9710000, 1721881, 2147804, 95334, 977614
9720000, 1702122, 2232488, 100867, 1032552
9730000, 1715989, 2136265, 95571, 984391
9740000, 1696385, 2233478, 100862, 1004863
9750000, 1697718, 2105553, 95621, 979708
9760000, 1696924, 2239850, 100890, 1003369
9770000, 1723150, 2136123, 90567, 981651
9780000, 1691121, 2240913, 95761, 1027943
9790000, 1719225, 2112949, 95721, 966976
9800000, 1701221, 2262737, 100869, 1045451
9810000, 1692567, 2075993, 95723, 968694
9820000, 1696898, 2261539, 100865, 1051782
9830000, 1720003, 2105410, 95720, 1004261
9840000, 1685001, 2246859, 100854, 1056281
9850000, 1715801, 2103860, 90586, 966642
9860000, 1702816, 2270308, 95734, 1067506
9870000, 1690501, 2059155, 95706, 959660
9880000, 1703233, 2273921, 100861, 1062643
9890000, 1703688, 2075903, 95709, 962800
9900000, 1695416, 2268878, 100887, 1074576
9910000, 1708775, 2077653, 95707, 956834
9920000, 1703017, 2282605, 100854, 1063754
9930000, 1689383, 2061152, 91027, 964034
9940000, 1705676, 2284139, 95730, 1053708
9950000, 1706680, 2079992, 96979, 960290
9960000, 1696696, 2265002, 100854, 1071867
9970000, 1704648, 2089173, 97595, 961654
9980000, 1706648, 2270213, 100854, 1057815
9990000, 1681347, 2066207, 97891, 964051
10000000, 1706808, 2265360, 100869, 1061956
10010000, 1701152, 2103640, 93304, 1002783
10020000, 1691401, 2240431, 95768, 1109285
10030000, 1675672, 2062284, 98531, 979135
10040000, 1695935, 2245287, 100840, 1028630
10050000, 1680799, 2075428, 98719, 979170
10060000, 1694946, 2246722, 100802, 1057880
10070000, 1687592, 2081858, 98944, 989487
10080000, 1679060, 2227394, 100805, 1047930
10090000, 1696587, 2097260, 93937, 980716
10100000, 1700094, 2274974, 86591, 1058523
10110000, 1680019, 2045541, 99210, 954548
10120000, 1705204, 2289035, 90829, 1068687
10130000, 1701716, 2072812, 99535, 959524
10140000, 1697119, 2281060, 93926, 1085769
10150000, 1699410, 2067020, 99749, 954841
10160000, 1707166, 2303245, 90278, 1066625
10170000, 1683932, 2042798, 94765, 951040
10180000, 1711727, 2301808, 95712, 1072716
10190000, 1699299, 2060666, 100108, 955203
10200000, 1697637, 2290837, 95709, 1091144
10210000, 1701382, 2060678, 100224, 961281
10220000, 1703831, 2296332, 95700, 1079508
10230000, 1676136, 2029402, 100293, 945757
10240000, 1713544, 2307893, 90580, 1077875
10250000, 1700399, 2069128, 95374, 960675
10260000, 1701303, 2289702, 88276, 1085566
10270000, 1700437, 2060395, 100598, 960331
10280000, 1710585, 2279098, 93375, 1064647
10290000, 1677406, 2057341, 100603, 963934
10300000, 1713293, 2263847, 94845, 1059400
10310000, 1699480, 2106427, 100727, 980906
10320000, 1704442, 2230163, 90435, 1030986
10330000, 1699365, 2133033, 95619, 985844
10340000, 1717435, 2203645, 95695, 999631
10350000, 1681245, 2141852, 100790, 972543
10360000, 1722611, 2190089, 95691, 997035
10370000, 1702482, 2197160, 100792, 1006629
10380000, 1707269, 2162971, 92063, 1013817
10390000, 1704043, 2205113, 100845, 985414
10400000, 1724693, 2182865, 88626, 996283
10410000, 1677335, 2177675, 95730, 978112
10420000, 1730372, 2173588, 94470, 984935
10430000, 1706474, 2223963, 100916, 1000355
10440000, 1713603, 2147494, 95060, 1009953
10450000, 1699396, 2223200, 100867, 1001342
10460000, 1722028, 2149631, 95447, 982651
10470000, 1675465, 2199434, 100872, 1010273
10480000, 1726529, 2154593, 90467, 985014
10490000, 1699434, 2239019, 95734, 1018131
10500000, 1715014, 2119953, 95657, 998961
10510000, 1694768, 2241394, 100866, 1005721
10520000, 1721955, 2125484, 95722, 975984
10530000, 1670156, 2216443, 100860, 1007797
10540000, 1724765, 2123610, 95721, 975636
10550000, 1696519, 2258138, 100879, 1045989
10560000, 1714349, 2106548, 90600, 990768
10570000, 1693243, 2256702, 95744, 1017930
10580000, 1723572, 2104898, 95723, 973046
10590000, 1675100, 2234796, 100879, 1010776
10600000, 1726709, 2109188, 95708, 970961
10610000, 1697266, 2266044, 100887, 1069976
10620000, 1705775, 2079338, 95708, 977831
10630000, 1696842, 2269672, 100852, 1062349
10640000, 1713955, 2089498, 90589, 960333
10650000, 1676858, 2250327, 95728, 1013430
10660000, 1726909, 2097624, 96215, 963898
10670000, 1703409, 2280315, 100855, 1064376
10680000, 1699782, 2076668, 96908, 985698
10690000, 1701728, 2271258, 100888, 1061653
10700000, 1706170, 2091860, 97617, 967419
10710000, 1682735, 2240498, 100850, 1012259
10720000, 1721213, 2122912, 93047, 983321
10730000, 1703992, 2258586, 95762, 1021891
10740000, 1704517, 2100755, 98605, 985059
10750000, 1702783, 2256518, 100802, 1049622
10760000, 1703139, 2104059, 99029, 980746
10770000, 1673201, 2220350, 100804, 1019413
10780000, 1710570, 2110375, 99209, 982085
10790000, 1703319, 2291337, 85191, 1067540
10800000, 1698275, 2068362, 94389, 967743
10810000, 1705636, 2287575, 93924, 1071080
10820000, 1706890, 2077374, 99743, 952401
10830000, 1682396, 2263047, 95169, 1066064
10840000, 1708429, 2076988, 99919, 965704
10850000, 1706478, 2299911, 95708, 1069133
10860000, 1699438, 2060496, 100114, 985840
10870000, 1699234, 2298341, 90591, 1079101
10880000, 1704867, 2064686, 95155, 949489
10890000, 1682502, 2265481, 95700, 1065640
10900000, 1705002, 2064829, 100320, 957252
10910000, 1705336, 2291087, 95700, 1077969
10920000, 1692686, 2058734, 100453, 970445
10930000, 1708930, 2304436, 88496, 1074819
10940000, 1702797, 2063841, 100545, 935535
10950000, 1693052, 2268130, 87315, 1062002
10960000, 1705412, 2087202, 95503, 970010
10970000, 1714584, 2253030, 95166, 1027659
10980000, 1700326, 2114463, 100731, 983942
10990000, 1718685, 2229125, 95695, 1007083
11000000, 1711316, 2164147, 100756, 979761
11010000, 1695359, 2169621, 95696, 988233
11020000, 1707936, 2187247, 100818, 993002
11030000, 1721015, 2188406, 86527, 997003
11040000, 1700438, 2198194, 95727, 1006803
11050000, 1717646, 2166293, 93310, 989682
11060000, 1703880, 2210537, 100839, 1013203
11070000, 1695034, 2134771, 94040, 988499
11080000, 1710538, 2225124, 100888, 1016001
11090000, 1719845, 2158908, 94883, 985852
11100000, 1701274, 2222410, 100905, 1022493
11110000, 1716139, 2150454, 90188, 979939
11120000, 1706874, 2238674, 95787, 999568
11130000, 1701195, 2112550, 95539, 981791
11140000, 1699281, 2235782, 100910, 1007625
11150000, 1717698, 2131193, 95633, 983482
11160000, 1690752, 2232989, 100881, 1028487
11170000, 1719660, 2125821, 95688, 975225
11180000, 1695060, 2246709, 100867, 1007836
11190000, 1698185, 2096380, 90603, 975440
11200000, 1696133, 2253519, 95745, 1024927
11210000, 1715730, 2101934, 95723, 973147
11220000, 1690167, 2253103, 100878, 1046063
11230000, 1715391, 2099624, 95723, 969769
11240000, 1696606, 2260871, 100866, 1049988
11250000, 1691834, 2070849, 95723, 960488
11260000, 1700515, 2265676, 100884, 1058278
11270000, 1709675, 2093303, 90589, 964173
11280000, 1690950, 2258280, 95734, 1043195
11290000, 1716489, 2086651, 95709, 963916
11300000, 1698538, 2271853, 100878, 1069881
11310000, 1688558, 2055405, 95707, 958627
11320000, 1700667, 2277062, 100851, 1070302
11330000, 1705904, 2073972, 95934, 960330
11340000, 1694802, 2272767, 100888, 1077044
11350000, 1706433, 2086524, 91473, 967443
11360000, 1703548, 2276835, 95734, 1055571
11370000, 1691194, 2062911, 97139, 961009
11380000, 1707764, 2276196, 100884, 1076191
11390000, 1700461, 2087079, 97785, 961644
11400000, 1696961, 2255396, 100846, 1080147
11410000, 1700089, 2093033, 98215, 971932
11420000, 1703607, 2258047, 100895, 1064922
11430000, 1678730, 2075124, 93325, 971850
11440000, 1707493, 2260947, 95759, 1053076
11450000, 1702804, 2100018, 98918, 1000788
11460000, 1687049, 2238842, 100805, 1116260
11470000, 1680474, 2069271, 98935, 952897
11480000, 1710614, 2294264, 86272, 1070279
11490000, 1677023, 2041170, 99199, 945693
11500000, 1710949, 2301971, 85791, 1071254
11510000, 1705630, 2077866, 94418, 949477
11520000, 1707495, 2291043, 94646, 1081316
11530000, 1704508, 2072853, 99810, 969872
11540000, 1700536, 2289663, 95484, 1062926
11550000, 1682964, 2040214, 99926, 955063
11560000, 1707612, 2301722, 95709, 1070193
11570000, 1703636, 2065561, 100120, 965796
11580000, 1698226, 2297434, 90592, 1099252
11590000, 1701548, 2059910, 95162, 945490
11600000, 1710164, 2296753, 95703, 1071093
11610000, 1683998, 2042744, 100404, 947761
11620000, 1709092, 2298995, 95674, 1075687
11630000, 1704775, 2072420, 100522, 951123
11640000, 1703452, 2285043, 91167, 1085225
11650000, 1703711, 2077291, 100615, 949396
11660000, 1718602, 2275294, 89745, 1065118
11670000, 1678502, 2078265, 95546, 956592
11680000, 1718217, 2242218, 95516, 1022411
11690000, 1708213, 2141450, 100728, 986839
11700000, 1708902, 2200419, 95695, 1033826
11710000, 1699290, 2163107, 100756, 987047
11720000, 1719060, 2180511, 95690, 1005992
11730000, 1675168, 2163884, 100766, 972385
11740000, 1723442, 2190536, 86824, 994927
11750000, 1705139, 2205656, 95693, 989990
11760000, 1715666, 2161821, 93536, 1012777
11770000, 1700644, 2207485, 100834, 987598
11780000, 1729006, 2175506, 94589, 991428
11790000, 1677796, 2185881, 100864, 991399
11800000, 1726126, 2165182, 95009, 989553
11810000, 1702774, 2226557, 100874, 1002016
11820000, 1717118, 2149281, 90285, 1007385
11830000, 1693178, 2222102, 95782, 1009794
11840000, 1723109, 2138782, 95586, 974190
11850000, 1679878, 2212792, 100907, 1008242
11860000, 1722723, 2136450, 95645, 983696
11870000, 1700529, 2247616, 100860, 1008287
11880000, 1718212, 2120992, 95706, 1003059
11890000, 1694991, 2248898, 100850, 1003973
11900000, 1726244, 2127695, 90600, 976864
11910000, 1674084, 2229477, 95773, 1002549
11920000, 1730714, 2116921, 95720, 973597
11930000, 1700898, 2265988, 100899, 1052643
11940000, 1711136, 2094105, 95706, 985227
11950000, 1700338, 2265477, 100884, 1064043
11960000, 1713643, 2091392, 95709, 967093
11970000, 1674040, 2238918, 100888, 1014696
11980000, 1728580, 2110626, 90586, 968338
11990000, 1699164, 2273201, 95769, 1060267
12000000, 1699795, 2061909, 95706, 973212
12010000, 1702601, 2281223, 100871, 1065707
12020000, 1711165, 2084571, 96333, 959728
12030000, 1680223, 2250709, 100868, 1060506
12040000, 1710329, 2088173, 96841, 962698
12050000, 1704797, 2275750, 100891, 1069457
12060000, 1697927, 2084798, 92316, 988608
12070000, 1702248, 2265728, 95768, 1062375
12080000, 1707527, 2094236, 98032, 971775
12090000, 1677850, 2228182, 100891, 1030357
12100000, 1712739, 2110982, 98380, 970882
12110000, 1707081, 2261020, 100892, 1067253
12120000, 1691363, 2088927, 98740, 987240
12130000, 1697609, 2251747, 100804, 1023439
12140000, 1710106, 2115622, 94039, 977177
12150000, 1680315, 2247293, 84144, 1021964
12160000, 1714572, 2092752, 99381, 968375
12170000, 1702407, 2286548, 92591, 1077110
12180000, 1693632, 2059821, 99600, 988661
12190000, 1701512, 2288011, 94646, 1069988
12200000, 1701985, 2069059, 99804, 970772
12210000, 1678331, 2262690, 90139, 1069116
12220000, 1706713, 2073725, 94824, 949820
12230000, 1709905, 2299675, 95708, 1068080
12240000, 1698783, 2058939, 100117, 975372
12250000, 1699970, 2294336, 95709, 1073618
12260000, 1704038, 2063192, 100235, 951921
12270000, 1683283, 2270730, 95704, 1071891
12280000, 1707260, 2068394, 100343, 956863
12290000, 1703464, 2292675, 90585, 1081894
12300000, 1691508, 2057423, 95320, 974066
12310000, 1698525, 2289241, 87259, 1068741
12320000, 1692753, 2045618, 100568, 988440
12330000, 1667236, 2250420, 87638, 1051588
12340000, 1710606, 2071338, 100554, 940149
12350000, 1716396, 2281482, 93897, 1058136
12360000, 1698598, 2091034, 100660, 991278
12370000, 1715055, 2253654, 90317, 1049924
12380000, 1691720, 2112725, 95597, 1032847
12390000, 1673082, 2181963, 95485, 1035409
12400000, 1701614, 2130416, 100727, 974130
